2024-11-22T00:24:52.198+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'restTemplate'
2024-11-22T00:24:52.254+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.c.e.PropertySourcesPropertyResolver  : Found key 'external.api.url' in PropertySource 'environmentProperties' with value of type String
2024-11-22T00:24:52.255+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'hopitalService'
2024-11-22T00:24:52.255+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'reserveService'
2024-11-22T00:24:52.256+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'resultService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Creating shared instance of singleton bean 'patientTrackerService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'patientService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'populateHopitalService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'GPSService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'hopitalService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'reserveService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'resultService'
2024-11-22T00:24:52.257+01:00 DEBUG 32420 --- [PoC medHead] [main] o.s.b.f.s.DefaultListableBeanFactory     : Autowiring by type from bean name 'patientController' via constructor to bean named 'patientTrackerService'
